ID,Age,Age_Group,Experience,Income,Income_Group,ZIP_Code,Family,CCAvg,Spending_Level,Education,Education_Level,Mortgage,Mortgage_Category,Personal_Loan,Personal_Loan_Status,Securities_Account,CD_Account,CD_Account_Status,Online,CreditCard
3714,46,Middle Age,20,74,Middle Income,90064,3,0.7,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3715,49,Middle Age,23,65,Middle Income,94720,2,0.4,Low,3,professional,232,High Mortgage,0,Rejected,0,0,No,0,1
3716,29,Young,5,124,High Income,92037,2,0.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
3717,55,Senior,29,65,Middle Income,91773,3,2.5,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3718,61,Senior,37,73,Middle Income,94550,3,2,Middle,3,professional,285,High Mortgage,0,Rejected,0,0,No,0,0
3719,45,Middle Age,19,8,Low Income,92833,2,0.1,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
3720,33,Middle Age,8,53,Middle Income,92126,3,2.3,Middle,1,undergraduate,76,Low Mortgage,0,Rejected,0,0,No,1,0
3721,63,Senior,39,131,High Income,92521,3,2.6,Middle,3,professional,229,High Mortgage,1,Accepted,0,0,No,1,0
3722,32,Middle Age,6,13,Low Income,91040,4,0.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,1,1,Yes,1,1
3723,42,Middle Age,17,60,Middle Income,93118,1,2.4,Middle,1,undergraduate,98,Low Mortgage,0,Rejected,0,0,No,1,0
3724,51,Senior,27,45,Low Income,94022,1,1.6,Low,2,graduate,82,Low Mortgage,0,Rejected,0,0,No,1,0
3725,44,Middle Age,20,39,Low Income,93108,2,2.1,Middle,3,professional,119,Low Mortgage,0,Rejected,0,0,No,0,0
3726,33,Middle Age,6,78,Middle Income,94305,4,2,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3727,39,Middle Age,13,43,Low Income,94304,3,0.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3728,56,Senior,30,31,Low Income,94117,2,0.3,Low,1,undergraduate,109,Low Mortgage,0,Rejected,1,1,Yes,1,1
3729,28,Young,3,118,High Income,91902,3,2.4,Middle,2,graduate,161,High Mortgage,1,Accepted,0,0,No,0,0
3730,43,Middle Age,17,82,Middle Income,94040,3,0.1,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3731,30,Middle Age,6,112,High Income,92093,3,2.5,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3732,34,Middle Age,8,10,Low Income,92867,1,0.4,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3733,26,Young,1,18,Low Income,92521,2,0.9,Low,3,professional,95,Low Mortgage,0,Rejected,0,0,No,0,0
3734,58,Senior,32,72,Middle Income,94105,3,0.3,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3735,43,Middle Age,19,72,Middle Income,95193,4,0.2,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3736,40,Middle Age,14,78,Middle Income,91103,1,5.2,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3737,54,Senior,30,78,Middle Income,96001,3,1.8,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3738,44,Middle Age,19,30,Low Income,91423,1,0.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3739,54,Senior,28,45,Low Income,95008,3,1.4,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
3740,39,Middle Age,14,80,Middle Income,90502,2,0.4,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3741,59,Senior,35,174,High Income,92660,1,4.7,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3742,53,Senior,29,51,Middle Income,92152,2,3.2,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3743,32,Middle Age,8,181,High Income,94596,1,6,High,1,undergraduate,0,No Mortgage,0,Rejected,0,1,Yes,1,1
3744,40,Middle Age,14,78,Middle Income,94720,4,1.4,Low,2,graduate,194,High Mortgage,0,Rejected,0,0,No,1,1
3745,54,Senior,29,79,Middle Income,90025,3,1.6,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
3746,27,Young,3,119,High Income,90640,1,5.4,High,1,undergraduate,118,Low Mortgage,0,Rejected,0,0,No,1,0
3747,63,Senior,39,49,Low Income,93943,4,1.2,Low,2,graduate,109,Low Mortgage,0,Rejected,1,1,Yes,1,1
3748,26,Young,0,83,Middle Income,91360,3,3.9,Middle,2,graduate,0,No Mortgage,1,Accepted,0,0,No,1,0
3749,33,Middle Age,7,100,High Income,94025,1,2.7,Middle,2,graduate,126,Low Mortgage,0,Rejected,0,0,No,1,0
3750,43,Middle Age,19,70,Middle Income,90095,3,2.33,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3751,57,Senior,32,52,Middle Income,90266,3,0.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3752,26,Young,2,12,Low Income,94591,4,1,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3753,55,Senior,30,82,Middle Income,93003,4,1.3,Low,3,professional,219,High Mortgage,0,Rejected,0,0,No,0,1
3754,30,Middle Age,4,34,Low Income,95351,2,0.3,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3755,63,Senior,37,112,High Income,93106,4,2.4,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,1
3756,55,Senior,25,42,Low Income,94115,3,1,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3757,35,Middle Age,11,83,Middle Income,92122,2,2.2,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3758,45,Middle Age,21,142,High Income,91101,1,1.4,Low,2,graduate,0,No Mortgage,1,Accepted,0,0,No,1,0
3759,47,Middle Age,23,199,High Income,94720,2,6.67,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3760,31,Middle Age,4,29,Low Income,92093,4,1.5,Low,2,graduate,121,Low Mortgage,0,Rejected,0,0,No,1,1
3761,56,Senior,26,70,Middle Income,91107,3,1.4,Low,3,professional,273,High Mortgage,0,Rejected,0,0,No,1,1
3762,49,Middle Age,24,25,Low Income,95831,2,0.7,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3763,53,Senior,27,84,Middle Income,95616,2,1.1,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3764,62,Senior,36,81,Middle Income,95051,3,4.4,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
3765,63,Senior,37,15,Low Income,94720,2,0.4,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3766,26,Young,0,54,Middle Income,94706,3,0.3,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3767,59,Senior,35,108,High Income,90245,4,3.8,Middle,2,graduate,304,High Mortgage,1,Accepted,0,0,No,1,0
3768,40,Middle Age,16,83,Middle Income,95819,4,2.67,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3769,42,Middle Age,16,62,Middle Income,94309,1,0.7,Low,3,professional,170,High Mortgage,0,Rejected,0,1,Yes,1,1
3770,29,Young,4,134,High Income,90095,2,3.3,Middle,1,undergraduate,204,High Mortgage,0,Rejected,0,0,No,0,0
3771,40,Middle Age,16,75,Middle Income,94306,3,2.33,Middle,1,undergraduate,79,Low Mortgage,0,Rejected,0,0,No,0,0
3772,31,Middle Age,7,109,High Income,91711,2,2,Middle,2,graduate,341,High Mortgage,0,Rejected,0,0,No,0,1
3773,35,Middle Age,10,152,High Income,94112,2,3,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3774,62,Senior,36,83,Middle Income,93940,4,2.4,Middle,3,professional,0,No Mortgage,0,Rejected,1,0,No,0,0
3775,51,Senior,26,52,Middle Income,92521,4,1.8,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3776,32,Middle Age,6,31,Low Income,90275,2,2,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,1
3777,27,Young,3,135,High Income,93108,3,2.7,Middle,3,professional,449,High Mortgage,1,Accepted,0,0,No,0,1
3778,62,Senior,37,98,Middle Income,94706,1,0.9,Low,1,undergraduate,151,High Mortgage,0,Rejected,0,0,No,1,0
3779,66,Senior,41,14,Low Income,95814,4,0.6,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3780,53,Senior,27,64,Middle Income,93407,4,2.6,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3781,49,Middle Age,25,109,High Income,92780,2,6.8,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3782,65,Senior,40,118,High Income,94104,1,1.3,Low,1,undergraduate,333,High Mortgage,0,Rejected,0,1,Yes,1,1
3783,30,Middle Age,5,80,Middle Income,91311,4,2.2,Middle,2,graduate,0,No Mortgage,0,Rejected,1,0,No,1,0
3784,60,Senior,34,51,Middle Income,90028,3,1.4,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
3785,30,Middle Age,6,115,High Income,94611,4,3.8,Middle,2,graduate,0,No Mortgage,1,Accepted,0,0,No,1,0
3786,54,Senior,28,83,Middle Income,95841,1,2.4,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3787,54,Senior,28,90,Middle Income,91301,1,0.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3788,37,Middle Age,12,28,Low Income,95616,4,1.7,Low,1,undergraduate,0,No Mortgage,0,Rejected,1,1,Yes,1,0
3789,32,Middle Age,7,82,Middle Income,95616,2,2.5,Middle,1,undergraduate,221,High Mortgage,0,Rejected,0,0,No,1,1
3790,51,Senior,27,24,Low Income,94301,3,0.4,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3791,46,Middle Age,22,71,Middle Income,92029,2,1.7,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3792,41,Middle Age,17,80,Middle Income,91330,1,0.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3793,62,Senior,36,109,High Income,92709,4,1.7,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3794,54,Senior,28,140,High Income,91711,1,2.9,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3795,52,Senior,27,39,Low Income,92612,4,0.2,Low,2,graduate,0,No Mortgage,0,Rejected,1,0,No,1,0
3796,51,Senior,25,39,Low Income,94010,1,1.2,Low,2,graduate,98,Low Mortgage,0,Rejected,0,0,No,1,0
3797,24,Young,2,50,Middle Income,94920,3,2.4,Middle,2,graduate,0,No Mortgage,0,Rejected,1,0,No,0,0
3798,61,Senior,35,31,Low Income,92521,2,0.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3799,55,Senior,25,35,Low Income,93943,3,1,Low,3,professional,144,Low Mortgage,0,Rejected,0,0,No,1,1
3800,37,Middle Age,11,44,Low Income,93109,4,0.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
3801,64,Senior,38,35,Low Income,93955,1,0.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3802,34,Middle Age,8,20,Low Income,95616,2,0.3,Low,1,undergraduate,106,Low Mortgage,0,Rejected,0,0,No,1,1
3803,31,Middle Age,7,10,Low Income,95616,4,0.7,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3804,42,Middle Age,18,83,Middle Income,96001,4,2,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3805,47,Middle Age,22,203,High Income,95842,2,8.8,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3806,29,Young,5,84,Middle Income,93109,3,0.8,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3807,34,Middle Age,8,41,Low Income,92096,4,0.8,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3808,36,Middle Age,11,164,High Income,95051,2,7.8,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3809,34,Middle Age,10,152,High Income,90089,2,6.5,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3810,26,Young,2,62,Middle Income,94080,4,1.6,Low,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,0,0
3811,48,Middle Age,24,12,Low Income,94707,4,1,Low,1,undergraduate,89,Low Mortgage,0,Rejected,0,0,No,0,0
3812,47,Middle Age,23,28,Low Income,94061,4,0.6,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3813,39,Middle Age,13,52,Middle Income,94720,1,2,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
3814,62,Senior,37,19,Low Income,91343,3,1.3,Low,2,graduate,97,Low Mortgage,0,Rejected,0,0,No,1,0
3815,34,Middle Age,9,35,Low Income,94304,3,1.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3816,43,Middle Age,19,28,Low Income,95053,4,0.3,Low,1,undergraduate,96,Low Mortgage,0,Rejected,0,0,No,1,0
3817,55,Senior,30,70,Middle Income,94904,3,2,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3818,65,Senior,40,140,High Income,92093,1,0.9,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3819,26,Young,0,102,High Income,94305,4,2.3,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
3820,57,Senior,27,50,Middle Income,93950,4,2,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3821,32,Middle Age,7,61,Middle Income,94102,3,2.3,Middle,1,undergraduate,205,High Mortgage,0,Rejected,0,0,No,1,1
3822,35,Middle Age,9,188,High Income,92220,2,3.7,Middle,2,graduate,259,High Mortgage,1,Accepted,0,0,No,1,0
3823,63,Senior,33,178,High Income,91768,4,9,High,3,professional,0,No Mortgage,1,Accepted,0,0,No,0,0
3824,49,Middle Age,25,44,Low Income,94708,4,0.9,Low,2,graduate,194,High Mortgage,0,Rejected,0,0,No,1,0
3825,23,Young,1,12,Low Income,95064,4,1,Low,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,0,1
3826,30,Middle Age,6,69,Middle Income,94305,4,3.4,Middle,1,undergraduate,188,High Mortgage,0,Rejected,0,0,No,0,1
3827,43,Middle Age,19,132,High Income,90089,1,5,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3828,39,Middle Age,14,128,High Income,93943,2,3.9,Middle,1,undergraduate,196,High Mortgage,0,Rejected,0,0,No,1,0
3829,31,Middle Age,6,44,Low Income,95616,4,0.8,Low,1,undergraduate,122,Low Mortgage,0,Rejected,0,0,No,1,0
3830,65,Senior,39,44,Low Income,92038,1,0.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,1
3831,34,Middle Age,8,34,Low Income,92130,2,2,Middle,3,professional,0,No Mortgage,0,Rejected,1,0,No,1,0
3832,37,Middle Age,12,132,High Income,90089,2,3.9,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3833,62,Senior,38,158,High Income,90230,2,2.1,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
3834,33,Middle Age,9,83,Middle Income,93943,1,0.1,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3835,48,Middle Age,22,28,Low Income,94720,1,1.4,Low,3,professional,75,Low Mortgage,0,Rejected,0,0,No,1,0
3836,33,Middle Age,9,131,High Income,90065,3,2.2,Middle,3,professional,0,No Mortgage,1,Accepted,1,0,No,0,0
3837,45,Middle Age,19,31,Low Income,95616,3,0.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3838,44,Middle Age,19,40,Low Income,92350,4,0,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3839,37,Middle Age,11,71,Middle Income,94501,2,1.8,Low,1,undergraduate,127,Low Mortgage,0,Rejected,1,0,No,0,0
3840,31,Middle Age,5,42,Low Income,93010,2,2,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3841,56,Senior,31,35,Low Income,95211,3,0.1,Low,2,graduate,114,Low Mortgage,0,Rejected,0,0,No,0,0
3842,30,Middle Age,4,81,Middle Income,94305,2,0.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3843,61,Senior,35,91,Middle Income,95136,2,2,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3844,32,Middle Age,7,129,High Income,94720,4,5.2,High,2,graduate,0,No Mortgage,1,Accepted,0,0,No,0,1
3845,51,Senior,27,75,Middle Income,95828,1,2.7,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3846,26,Young,1,54,Middle Income,94061,4,0.6,Low,2,graduate,230,High Mortgage,0,Rejected,0,0,No,0,0
3847,31,Middle Age,5,43,Low Income,94720,1,1.5,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3848,43,Middle Age,18,94,Middle Income,94110,4,1.1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3849,57,Senior,32,84,Middle Income,93106,4,1.3,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
3850,42,Middle Age,18,34,Low Income,92653,1,2,Middle,2,graduate,0,No Mortgage,0,Rejected,1,0,No,0,0
3851,48,Middle Age,23,15,Low Income,94061,4,0.8,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3852,46,Middle Age,21,99,Middle Income,90277,2,3.8,Middle,3,professional,194,High Mortgage,0,Rejected,0,0,No,1,0
3853,33,Middle Age,7,15,Low Income,92152,1,0.4,Low,2,graduate,82,Low Mortgage,0,Rejected,1,1,Yes,1,1
3854,45,Middle Age,21,83,Middle Income,94105,4,2,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3855,31,Middle Age,6,83,Middle Income,94720,4,1.8,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3856,42,Middle Age,18,143,High Income,95630,1,1.7,Low,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,1,0
3857,56,Senior,30,81,Middle Income,90401,4,2.6,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3858,63,Senior,39,39,Low Income,91711,1,1.9,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3859,42,Middle Age,18,158,High Income,92124,2,0.4,Low,2,graduate,277,High Mortgage,1,Accepted,0,0,No,0,1
3860,50,Senior,24,62,Middle Income,90245,1,1.4,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
3861,31,Middle Age,6,64,Middle Income,92121,2,0.1,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3862,65,Senior,40,29,Low Income,90025,1,1.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3863,60,Senior,34,64,Middle Income,94104,3,2.5,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3864,34,Middle Age,10,21,Low Income,91770,4,0.7,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3865,62,Senior,32,142,High Income,95112,2,2.8,Middle,3,professional,0,No Mortgage,1,Accepted,0,0,No,0,1
3866,56,Senior,30,64,Middle Income,93105,3,2.5,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3867,51,Senior,25,40,Low Income,91401,4,1.8,Low,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,0,1
3868,44,Middle Age,19,61,Middle Income,94080,3,2.7,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3869,41,Middle Age,16,44,Low Income,92037,1,0.3,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
3870,43,Middle Age,16,78,Middle Income,95670,3,2.67,Middle,2,graduate,161,High Mortgage,0,Rejected,0,0,No,1,1
3871,25,Young,0,25,Low Income,94596,2,0.9,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
3872,40,Middle Age,16,125,High Income,91304,2,1.9,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
3873,53,Senior,29,63,Middle Income,94720,2,1,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3874,54,Senior,30,54,Middle Income,94550,1,1.6,Low,3,professional,185,High Mortgage,0,Rejected,0,0,No,1,0
3875,36,Middle Age,12,92,Middle Income,94709,2,0,Low,1,undergraduate,184,High Mortgage,0,Rejected,0,0,No,0,0
3876,26,Young,2,119,High Income,95351,2,0.6,Low,1,undergraduate,381,High Mortgage,0,Rejected,0,0,No,1,1
3877,35,Middle Age,11,40,Low Income,91784,1,2.4,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3878,29,Young,4,41,Low Income,93105,1,1,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3879,35,Middle Age,11,81,Middle Income,92064,2,0,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3880,28,Young,4,101,High Income,95136,3,2.5,Middle,1,undergraduate,270,High Mortgage,0,Rejected,0,0,No,0,0
3881,48,Middle Age,24,25,Low Income,90024,4,0.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3882,46,Middle Age,20,55,Middle Income,91016,1,1.5,Low,2,graduate,0,No Mortgage,0,Rejected,1,0,No,0,0
3883,31,Middle Age,7,43,Low Income,92646,1,2.1,Middle,3,professional,166,High Mortgage,0,Rejected,0,0,No,0,1
3884,40,Middle Age,16,98,Middle Income,94534,2,1.8,Low,2,graduate,98,Low Mortgage,0,Rejected,0,0,No,1,0
3885,27,Young,1,112,High Income,91330,4,2.3,Middle,3,professional,402,High Mortgage,0,Rejected,0,0,No,1,1
3886,32,Middle Age,2,69,Middle Income,93943,4,4,Middle,3,professional,102,Low Mortgage,0,Rejected,0,0,No,1,0
3887,67,Senior,43,79,Middle Income,95616,4,1.7,Low,2,graduate,215,High Mortgage,0,Rejected,0,1,Yes,1,1
3888,24,Young,2,118,High Income,92634,2,7.2,High,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,1,0
3889,45,Middle Age,18,81,Middle Income,95133,3,2.67,Middle,2,graduate,251,High Mortgage,0,Rejected,0,0,No,1,1
3890,26,Young,0,19,Low Income,93014,1,0.1,Low,2,graduate,121,Low Mortgage,0,Rejected,0,0,No,1,0
3891,42,Middle Age,17,139,High Income,91101,2,2.9,Middle,3,professional,0,No Mortgage,1,Accepted,0,0,No,1,0
3892,65,Senior,40,63,Middle Income,94701,3,0.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3893,59,Senior,33,102,High Income,91763,2,1.4,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3894,30,Middle Age,5,40,Low Income,92521,4,1.7,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3895,32,Middle Age,6,44,Low Income,92886,1,0.3,Low,1,undergraduate,81,Low Mortgage,0,Rejected,0,0,No,1,1
3896,36,Middle Age,12,59,Middle Income,94104,3,2,Middle,1,undergraduate,216,High Mortgage,0,Rejected,0,0,No,0,0
3897,48,Middle Age,24,224,High Income,93940,2,6.67,High,1,undergraduate,0,No Mortgage,0,Rejected,0,1,Yes,1,1
3898,56,Senior,31,64,Middle Income,90245,2,2.3,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
3899,44,Middle Age,20,129,High Income,96001,2,3.3,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3900,60,Senior,34,43,Low Income,92697,1,1.4,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3901,51,Senior,27,12,Low Income,92834,3,0.4,Low,1,undergraduate,0,No Mortgage,0,Rejected,1,1,Yes,1,1
3902,34,Middle Age,10,53,Middle Income,94107,3,2.6,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3903,45,Middle Age,21,39,Low Income,93305,2,2.1,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
3904,47,Middle Age,23,65,Middle Income,93943,1,0,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3905,29,Young,5,18,Low Income,94122,1,0.4,Low,3,professional,94,Low Mortgage,0,Rejected,0,0,No,1,1
3906,52,Senior,28,55,Middle Income,94596,1,1.6,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
3907,61,Senior,35,60,Middle Income,90245,1,2.5,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3908,40,Middle Age,14,42,Low Income,91330,2,0.3,Low,1,undergraduate,187,High Mortgage,0,Rejected,0,0,No,1,0
3909,24,Young,0,44,Low Income,90638,3,0.1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3910,33,Middle Age,7,111,High Income,90245,2,1.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3911,33,Middle Age,8,62,Middle Income,94596,1,1,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3912,52,Senior,26,44,Low Income,94025,2,0.8,Low,3,professional,148,Low Mortgage,0,Rejected,0,0,No,0,1
3913,40,Middle Age,14,69,Middle Income,95348,1,1.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
3914,45,Middle Age,20,62,Middle Income,92064,3,0.8,Low,3,professional,172,High Mortgage,0,Rejected,0,0,No,1,0
3915,27,Young,3,35,Low Income,94080,1,1.8,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
3916,38,Middle Age,13,91,Middle Income,92037,1,2.8,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
3917,50,Senior,26,12,Low Income,92121,1,0.2,Low,1,undergraduate,96,Low Mortgage,0,Rejected,0,0,No,0,0
3918,41,Middle Age,15,89,Middle Income,94608,3,0.1,Low,1,undergraduate,292,High Mortgage,0,Rejected,0,0,No,1,0
3919,60,Senior,34,65,Middle Income,90024,4,1.7,Low,2,graduate,0,No Mortgage,0,Rejected,1,0,No,1,0
3920,64,Senior,34,179,High Income,90024,2,4.5,Middle,3,professional,400,High Mortgage,1,Accepted,0,0,No,0,0
3921,34,Middle Age,8,82,Middle Income,93106,2,1.5,Low,3,professional,0,No Mortgage,0,Rejected,1,1,Yes,1,1
3922,30,Middle Age,6,48,Low Income,95812,1,1.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3923,31,Middle Age,4,20,Low Income,95616,4,1.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3924,41,Middle Age,15,91,Middle Income,90502,1,2.8,Middle,3,professional,330,High Mortgage,0,Rejected,1,0,No,1,0
3925,61,Senior,37,122,High Income,94609,2,6,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
3926,42,Middle Age,18,22,Low Income,90717,1,1.4,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
3927,48,Middle Age,23,43,Low Income,94301,2,1.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
